Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,104,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,61,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,27,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,1,1
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,73,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,121,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,73,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,2,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,32,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,78,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,152,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,4,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,1,1
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,27,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,128,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,25,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,119,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,169,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,84,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,8,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,1,1
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,49,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,9,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,97,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,170,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,1,1
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,244,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,18,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,107,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,203,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,85,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,6,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,57,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,29,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,17,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,9,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,1,1
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,42,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,3,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,12,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,1,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,13,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,36,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,208,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,86,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,1,Blank
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,103,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,453,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,21,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,58,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,17,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,51,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,412,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,60,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,391,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,75,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,29,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,77,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,13,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,60,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,320,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,74,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,16,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,78,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,399,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,121,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,148,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,376,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,31,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,83,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,19,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,184,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,477,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,40,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,29,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,160,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,408,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,40,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,188,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,456,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,77,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,12,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,20,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,184,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,415,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,30,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,12,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,157,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,406,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,35,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,8,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,36,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,174,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,408,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,8,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,162,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,432,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,43,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,15,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,15,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,484,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,128,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,67,5
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,54,5
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,1,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,961,4
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,773,3
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,542,2
IWK,IWK Health Centre,Tertiary Hospital,2021-04-01,Emergency Visits CTAS,10,1
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,424,2
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,683,3
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,781,4
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,57,5
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,1,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-05-01,Emergency Visits CTAS,11,1
IWK,IWK Health Centre,Tertiary Hospital,2021-06-01,Emergency Visits CTAS,54,5
IWK,IWK Health Centre,Tertiary Hospital,2021-06-01,Emergency Visits CTAS,938,4
IWK,IWK Health Centre,Tertiary Hospital,2021-06-01,Emergency Visits CTAS,14,1
IWK,IWK Health Centre,Tertiary Hospital,2021-06-01,Emergency Visits CTAS,476,2
IWK,IWK Health Centre,Tertiary Hospital,2021-06-01,Emergency Visits CTAS,764,3
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,502,2
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,840,3
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,1134,4
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,68,5
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,6,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-07-01,Emergency Visits CTAS,17,1
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,962,3
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,1,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,1251,4
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,525,2
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,11,1
IWK,IWK Health Centre,Tertiary Hospital,2021-08-01,Emergency Visits CTAS,79,5
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,20,1
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,774,2
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,1189,3
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,1398,4
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,48,5
IWK,IWK Health Centre,Tertiary Hospital,2021-09-01,Emergency Visits CTAS,2,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,11,1
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,8,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,54,5
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,742,2
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,1391,4
IWK,IWK Health Centre,Tertiary Hospital,2021-10-01,Emergency Visits CTAS,1183,3
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,12,1
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,889,2
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,1264,3
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,1298,4
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,45,5
IWK,IWK Health Centre,Tertiary Hospital,2021-11-01,Emergency Visits CTAS,42,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,12,1
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,37,Blank
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,32,5
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,1275,4
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,840,2
IWK,IWK Health Centre,Tertiary Hospital,2021-12-01,Emergency Visits CTAS,1248,3
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,475,2
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,29,5
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,23,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,729,4
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,813,3
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,1,5
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,38,4
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,32,3
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,9,1
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,25,2
IWK,IWK Health Centre,Tertiary Hospital,2022-01-01,Emergency Visits CTAS,2,1
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,779,4
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,32,5
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,842,3
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,530,2
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,12,1
IWK,IWK Health Centre,Tertiary Hospital,2022-02-01,Emergency Visits CTAS,14,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,22,1
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,742,2
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,977,3
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,1108,4
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,49,5
IWK,IWK Health Centre,Tertiary Hospital,2022-03-01,Emergency Visits CTAS,14,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,1308,4
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,44,5
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,853,2
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,30,1
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,1173,3
IWK,IWK Health Centre,Tertiary Hospital,2022-04-01,Emergency Visits CTAS,36,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,36,1
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,910,2
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,1384,3
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,1577,4
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,57,5
IWK,IWK Health Centre,Tertiary Hospital,2022-05-01,Emergency Visits CTAS,93,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,919,2
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,76,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,41,5
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,1258,3
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,22,1
IWK,IWK Health Centre,Tertiary Hospital,2022-06-01,Emergency Visits CTAS,1681,4
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,32,1
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,682,2
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,1062,3
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,1260,4
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,47,5
IWK,IWK Health Centre,Tertiary Hospital,2022-07-01,Emergency Visits CTAS,33,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,1194,4
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,64,5
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,736,2
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,25,1
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,945,3
IWK,IWK Health Centre,Tertiary Hospital,2022-08-01,Emergency Visits CTAS,19,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,29,1
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,881,2
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,1079,3
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,1229,4
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,45,5
IWK,IWK Health Centre,Tertiary Hospital,2022-09-01,Emergency Visits CTAS,32,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,1012,2
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,79,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,34,5
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,1375,3
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,31,1
IWK,IWK Health Centre,Tertiary Hospital,2022-10-01,Emergency Visits CTAS,1521,4
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,31,1
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,1362,2
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,1651,3
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,1503,4
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,25,5
IWK,IWK Health Centre,Tertiary Hospital,2022-11-01,Emergency Visits CTAS,251,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,968,2
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,25,5
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,87,Blank
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,26,1
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,1147,4
IWK,IWK Health Centre,Tertiary Hospital,2022-12-01,Emergency Visits CTAS,1389,3
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,32,1
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,814,2
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,1100,3
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,928,4
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,14,5
IWK,IWK Health Centre,Tertiary Hospital,2023-01-01,Emergency Visits CTAS,40,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,1105,3
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,26,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,1107,4
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,824,2
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,12,1
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,20,5
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,18,1
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,821,2
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,1279,3
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,1390,4
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,38,5
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,32,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,1333,3
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,30,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,1461,4
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,22,1
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,800,2
IWK,IWK Health Centre,Tertiary Hospital,2023-04-01,Emergency Visits CTAS,36,5
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,12,1
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,797,2
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,1454,3
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,1505,4
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,47,5
IWK,IWK Health Centre,Tertiary Hospital,2023-05-01,Emergency Visits CTAS,28,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,668,2
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,26,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,44,5
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,1229,3
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,22,1
IWK,IWK Health Centre,Tertiary Hospital,2023-06-01,Emergency Visits CTAS,1314,4
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,22,1
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,718,2
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,1088,3
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,1278,4
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,69,5
IWK,IWK Health Centre,Tertiary Hospital,2023-07-01,Emergency Visits CTAS,23,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,70,5
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,1061,4
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,18,1
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,615,2
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,20,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-08-01,Emergency Visits CTAS,845,3
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,17,1
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,753,2
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,964,3
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,1146,4
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,48,5
IWK,IWK Health Centre,Tertiary Hospital,2023-09-01,Emergency Visits CTAS,14,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,1141,3
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,19,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,1285,4
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,874,2
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,17,1
